date,location,location_name,value
2020-05-06,GM16,Berlin State,1064.0
2020-05-07,GM,Germany,19822.0
2020-05-07,GM01,Baden-Württemberg State,2134.0
2020-05-07,GM02,Free State of Bavaria,2950.0
2020-05-07,GM03,Free Hanseatic City of Bremen,153.0
2020-05-07,GM04,Free Hanseatic City of Hamburg,556.0
2020-05-07,GM05,Hesse State,1674.0
2020-05-07,GM06,Lower Saxony State,1503.0
2020-05-07,GM07,North Rhine-Westphalia State,4608.0
2020-05-07,GM08,Rhineland-Palatinate State,759.0
2020-05-07,GM09,Saarland State,362.0
2020-05-07,GM10,Schleswig-Holstein State,576.0
2020-05-07,GM11,Brandenburg State,553.0
2020-05-07,GM12,Mecklenburg-Western Pomerania State,545.0
2020-05-07,GM13,Free State of Saxony,1076.0
2020-05-07,GM14,Sachsen-Anhalt State,691.0
2020-05-07,GM15,Free State of Thüringia,597.0
2020-05-07,GM16,Berlin State,1085.0
2020-05-08,GM,Germany,19860.0
2020-05-08,GM01,Baden-Württemberg State,2165.0
2020-05-08,GM02,Free State of Bavaria,2986.0
2020-05-08,GM03,Free Hanseatic City of Bremen,148.0
2020-05-08,GM04,Free Hanseatic City of Hamburg,562.0
2020-05-08,GM05,Hesse State,1680.0
2020-05-08,GM06,Lower Saxony State,1482.0
2020-05-08,GM07,North Rhine-Westphalia State,4500.0
2020-05-08,GM08,Rhineland-Palatinate State,794.0
2020-05-08,GM09,Saarland State,357.0
2020-05-08,GM10,Schleswig-Holstein State,537.0
2020-05-08,GM11,Brandenburg State,555.0
2020-05-08,GM12,Mecklenburg-Western Pomerania State,568.0
2020-05-08,GM13,Free State of Saxony,1092.0
2020-05-08,GM14,Sachsen-Anhalt State,727.0
2020-05-08,GM15,Free State of Thüringia,623.0
2020-05-08,GM16,Berlin State,1084.0
2020-05-09,GM,Germany,19732.0
2020-05-09,GM01,Baden-Württemberg State,2114.0
2020-05-09,GM02,Free State of Bavaria,2985.0
2020-05-09,GM03,Free Hanseatic City of Bremen,150.0
2020-05-09,GM04,Free Hanseatic City of Hamburg,561.0
2020-05-09,GM05,Hesse State,1676.0
2020-05-09,GM06,Lower Saxony State,1471.0
2020-05-09,GM07,North Rhine-Westphalia State,4533.0
2020-05-09,GM08,Rhineland-Palatinate State,798.0
2020-05-09,GM09,Saarland State,285.0
2020-05-09,GM10,Schleswig-Holstein State,574.0
2020-05-09,GM11,Brandenburg State,557.0
2020-05-09,GM12,Mecklenburg-Western Pomerania State,579.0
2020-05-09,GM13,Free State of Saxony,1092.0
2020-05-09,GM14,Sachsen-Anhalt State,691.0
2020-05-09,GM15,Free State of Thüringia,602.0
2020-05-09,GM16,Berlin State,1064.0
2020-05-10,GM,Germany,19165.0
2020-05-10,GM01,Baden-Württemberg State,2088.0
2020-05-10,GM02,Free State of Bavaria,2807.0
2020-05-10,GM03,Free Hanseatic City of Bremen,126.0
2020-05-10,GM04,Free Hanseatic City of Hamburg,561.0
2020-05-10,GM05,Hesse State,1661.0
2020-05-10,GM06,Lower Saxony State,1402.0
2020-05-10,GM07,North Rhine-Westphalia State,4414.0
2020-05-10,GM08,Rhineland-Palatinate State,740.0
2020-05-10,GM09,Saarland State,454.0
2020-05-10,GM10,Schleswig-Holstein State,576.0
2020-05-10,GM11,Brandenburg State,530.0
2020-05-10,GM12,Mecklenburg-Western Pomerania State,515.0
2020-05-10,GM13,Free State of Saxony,1026.0
2020-05-10,GM14,Sachsen-Anhalt State,628.0
2020-05-10,GM15,Free State of Thüringia,597.0
2020-05-10,GM16,Berlin State,1040.0
2020-05-11,GM,Germany,18779.0
2020-05-11,GM01,Baden-Württemberg State,2046.0
2020-05-11,GM02,Free State of Bavaria,2725.0
2020-05-11,GM03,Free Hanseatic City of Bremen,111.0
2020-05-11,GM04,Free Hanseatic City of Hamburg,527.0
2020-05-11,GM05,Hesse State,1653.0
2020-05-11,GM06,Lower Saxony State,1393.0
2020-05-11,GM07,North Rhine-Westphalia State,4362.0
2020-05-11,GM08,Rhineland-Palatinate State,757.0
2020-05-11,GM09,Saarland State,342.0
2020-05-11,GM10,Schleswig-Holstein State,557.0
2020-05-11,GM11,Brandenburg State,525.0
2020-05-11,GM12,Mecklenburg-Western Pomerania State,501.0
2020-05-11,GM13,Free State of Saxony,990.0
2020-05-11,GM14,Sachsen-Anhalt State,641.0
2020-05-11,GM15,Free State of Thüringia,599.0
2020-05-11,GM16,Berlin State,1050.0
2020-05-12,GM,Germany,19468.0
2020-05-12,GM01,Baden-Württemberg State,2096.0
2020-05-12,GM02,Free State of Bavaria,2965.0
2020-05-12,GM03,Free Hanseatic City of Bremen,149.0
2020-05-12,GM04,Free Hanseatic City of Hamburg,545.0
2020-05-12,GM05,Hesse State,1651.0
2020-05-12,GM06,Lower Saxony State,1462.0
2020-05-12,GM07,North Rhine-Westphalia State,4473.0
2020-05-12,GM08,Rhineland-Palatinate State,764.0
2020-05-12,GM09,Saarland State,338.0
2020-05-12,GM10,Schleswig-Holstein State,562.0
2020-05-12,GM11,Brandenburg State,554.0
2020-05-12,GM12,Mecklenburg-Western Pomerania State,537.0
2020-05-12,GM13,Free State of Saxony,1044.0
2020-05-12,GM14,Sachsen-Anhalt State,661.0
2020-05-12,GM15,Free State of Thüringia,600.0
2020-05-12,GM16,Berlin State,1067.0
2020-05-13,GM,Germany,20183.0
2020-05-13,GM01,Baden-Württemberg State,2159.0
2020-05-13,GM02,Free State of Bavaria,2900.0
2020-05-13,GM03,Free Hanseatic City of Bremen,158.0
2020-05-13,GM04,Free Hanseatic City of Hamburg,546.0
2020-05-13,GM05,Hesse State,1721.0
2020-05-13,GM06,Lower Saxony State,1494.0
2020-05-13,GM07,North Rhine-Westphalia State,4797.0
2020-05-13,GM08,Rhineland-Palatinate State,835.0
2020-05-13,GM09,Saarland State,364.0
2020-05-13,GM10,Schleswig-Holstein State,578.0
2020-05-13,GM11,Brandenburg State,580.0
2020-05-13,GM12,Mecklenburg-Western Pomerania State,557.0
2020-05-13,GM13,Free State of Saxony,1116.0
2020-05-13,GM14,Sachsen-Anhalt State,678.0
2020-05-13,GM15,Free State of Thüringia,614.0
2020-05-13,GM16,Berlin State,1086.0
2020-05-14,GM,Germany,20297.0
2020-05-14,GM01,Baden-Württemberg State,2208.0
2020-05-14,GM02,Free State of Bavaria,3000.0
2020-05-14,GM03,Free Hanseatic City of Bremen,128.0
2020-05-14,GM04,Free Hanseatic City of Hamburg,593.0
2020-05-14,GM05,Hesse State,1682.0
2020-05-14,GM06,Lower Saxony State,1636.0
2020-05-14,GM07,North Rhine-Westphalia State,4620.0
2020-05-14,GM08,Rhineland-Palatinate State,801.0
2020-05-14,GM09,Saarland State,377.0
2020-05-14,GM10,Schleswig-Holstein State,579.0
2020-05-14,GM11,Brandenburg State,584.0
2020-05-14,GM12,Mecklenburg-Western Pomerania State,584.0
2020-05-14,GM13,Free State of Saxony,1109.0
2020-05-14,GM14,Sachsen-Anhalt State,664.0
2020-05-14,GM15,Free State of Thüringia,632.0
2020-05-14,GM16,Berlin State,1100.0
2020-05-15,GM,Germany,20388.0
2020-05-15,GM01,Baden-Württemberg State,2261.0
2020-05-15,GM02,Free State of Bavaria,2936.0
2020-05-15,GM03,Free Hanseatic City of Bremen,121.0
2020-05-15,GM04,Free Hanseatic City of Hamburg,597.0
2020-05-15,GM05,Hesse State,1736.0
2020-05-15,GM06,Lower Saxony State,1612.0
2020-05-15,GM07,North Rhine-Westphalia State,4600.0
2020-05-15,GM08,Rhineland-Palatinate State,787.0
2020-05-15,GM09,Saarland State,368.0
2020-05-15,GM10,Schleswig-Holstein State,597.0
2020-05-15,GM11,Brandenburg State,614.0
2020-05-15,GM12,Mecklenburg-Western Pomerania State,576.0
2020-05-15,GM13,Free State of Saxony,1157.0
2020-05-15,GM14,Sachsen-Anhalt State,689.0
2020-05-15,GM15,Free State of Thüringia,624.0
2020-05-15,GM16,Berlin State,1113.0
2020-05-16,GM,Germany,20498.0
2020-05-16,GM01,Baden-Württemberg State,2258.0
2020-05-16,GM02,Free State of Bavaria,2941.0
2020-05-16,GM03,Free Hanseatic City of Bremen,124.0
2020-05-16,GM04,Free Hanseatic City of Hamburg,613.0
2020-05-16,GM05,Hesse State,1724.0
2020-05-16,GM06,Lower Saxony State,1631.0
2020-05-16,GM07,North Rhine-Westphalia State,4628.0
2020-05-16,GM08,Rhineland-Palatinate State,826.0
2020-05-16,GM09,Saarland State,378.0
2020-05-16,GM10,Schleswig-Holstein State,591.0
2020-05-16,GM11,Brandenburg State,617.0
2020-05-16,GM12,Mecklenburg-Western Pomerania State,577.0
2020-05-16,GM13,Free State of Saxony,1149.0
2020-05-16,GM14,Sachsen-Anhalt State,703.0
2020-05-16,GM15,Free State of Thüringia,644.0
2020-05-16,GM16,Berlin State,1094.0
2020-05-17,GM,Germany,19944.0
2020-05-17,GM01,Baden-Württemberg State,2147.0
2020-05-17,GM02,Free State of Bavaria,2839.0
2020-05-17,GM03,Free Hanseatic City of Bremen,116.0
2020-05-17,GM04,Free Hanseatic City of Hamburg,602.0
2020-05-17,GM05,Hesse State,1697.0
2020-05-17,GM06,Lower Saxony State,1644.0
2020-05-17,GM07,North Rhine-Westphalia State,4542.0
2020-05-17,GM08,Rhineland-Palatinate State,801.0
2020-05-17,GM09,Saarland State,381.0
2020-05-17,GM10,Schleswig-Holstein State,579.0
2020-05-17,GM11,Brandenburg State,595.0
2020-05-17,GM12,Mecklenburg-Western Pomerania State,550.0
2020-05-17,GM13,Free State of Saxony,1096.0
2020-05-17,GM14,Sachsen-Anhalt State,685.0
2020-05-17,GM15,Free State of Thüringia,619.0
2020-05-17,GM16,Berlin State,1051.0
2020-05-18,GM,Germany,19450.0
2020-05-18,GM01,Baden-Württemberg State,2130.0
2020-05-18,GM02,Free State of Bavaria,2805.0
2020-05-18,GM03,Free Hanseatic City of Bremen,116.0
2020-05-18,GM04,Free Hanseatic City of Hamburg,565.0
2020-05-18,GM05,Hesse State,1650.0
2020-05-18,GM06,Lower Saxony State,1558.0
2020-05-18,GM07,North Rhine-Westphalia State,4440.0
2020-05-18,GM08,Rhineland-Palatinate State,809.0
2020-05-18,GM09,Saarland State,360.0
2020-05-18,GM10,Schleswig-Holstein State,550.0
2020-05-18,GM11,Brandenburg State,568.0
2020-05-18,GM12,Mecklenburg-Western Pomerania State,552.0
2020-05-18,GM13,Free State of Saxony,1037.0
2020-05-18,GM14,Sachsen-Anhalt State,660.0
2020-05-18,GM15,Free State of Thüringia,609.0
2020-05-18,GM16,Berlin State,1041.0
2020-05-19,GM,Germany,19972.0
2020-05-19,GM01,Baden-Württemberg State,2168.0
2020-05-19,GM02,Free State of Bavaria,2918.0
2020-05-19,GM03,Free Hanseatic City of Bremen,169.0
2020-05-19,GM04,Free Hanseatic City of Hamburg,578.0
2020-05-19,GM05,Hesse State,1671.0
2020-05-19,GM06,Lower Saxony State,1586.0
2020-05-19,GM07,North Rhine-Westphalia State,4518.0
2020-05-19,GM08,Rhineland-Palatinate State,822.0
2020-05-19,GM09,Saarland State,365.0
2020-05-19,GM10,Schleswig-Holstein State,580.0
2020-05-19,GM11,Brandenburg State,594.0
2020-05-19,GM12,Mecklenburg-Western Pomerania State,562.0
2020-05-19,GM13,Free State of Saxony,1110.0
2020-05-19,GM14,Sachsen-Anhalt State,668.0
2020-05-19,GM15,Free State of Thüringia,622.0
2020-05-19,GM16,Berlin State,1041.0
2020-05-20,GM,Germany,20372.0
2020-05-20,GM01,Baden-Württemberg State,2255.0
2020-05-20,GM02,Free State of Bavaria,2944.0
2020-05-20,GM03,Free Hanseatic City of Bremen,162.0
2020-05-20,GM04,Free Hanseatic City of Hamburg,568.0
2020-05-20,GM05,Hesse State,1713.0
2020-05-20,GM06,Lower Saxony State,1584.0
2020-05-20,GM07,North Rhine-Westphalia State,4668.0
2020-05-20,GM08,Rhineland-Palatinate State,823.0
2020-05-20,GM09,Saarland State,376.0
2020-05-20,GM10,Schleswig-Holstein State,580.0
2020-05-20,GM11,Brandenburg State,611.0
2020-05-20,GM12,Mecklenburg-Western Pomerania State,577.0
2020-05-20,GM13,Free State of Saxony,1121.0
2020-05-20,GM14,Sachsen-Anhalt State,683.0
2020-05-20,GM15,Free State of Thüringia,614.0
2020-05-20,GM16,Berlin State,1093.0
2020-05-21,GM,Germany,20611.0
2020-05-21,GM01,Baden-Württemberg State,2235.0
2020-05-21,GM02,Free State of Bavaria,3091.0
2020-05-21,GM03,Free Hanseatic City of Bremen,163.0
2020-05-21,GM04,Free Hanseatic City of Hamburg,612.0
2020-05-21,GM05,Hesse State,1710.0
2020-05-21,GM06,Lower Saxony State,1572.0
2020-05-21,GM07,North Rhine-Westphalia State,4663.0
2020-05-21,GM08,Rhineland-Palatinate State,879.0
2020-05-21,GM09,Saarland State,392.0
2020-05-21,GM10,Schleswig-Holstein State,593.0
2020-05-21,GM11,Brandenburg State,620.0
2020-05-21,GM12,Mecklenburg-Western Pomerania State,552.0
2020-05-21,GM13,Free State of Saxony,1111.0
2020-05-21,GM14,Sachsen-Anhalt State,692.0
2020-05-21,GM15,Free State of Thüringia,613.0
2020-05-21,GM16,Berlin State,1113.0
2020-05-22,GM,Germany,20061.0
2020-05-22,GM01,Baden-Württemberg State,2175.0
2020-05-22,GM02,Free State of Bavaria,2798.0
2020-05-22,GM03,Free Hanseatic City of Bremen,157.0
2020-05-22,GM04,Free Hanseatic City of Hamburg,600.0
2020-05-22,GM05,Hesse State,1724.0
2020-05-22,GM06,Lower Saxony State,1546.0
2020-05-22,GM07,North Rhine-Westphalia State,4634.0
2020-05-22,GM08,Rhineland-Palatinate State,854.0
2020-05-22,GM09,Saarland State,387.0
2020-05-22,GM10,Schleswig-Holstein State,593.0
2020-05-22,GM11,Brandenburg State,585.0
2020-05-22,GM12,Mecklenburg-Western Pomerania State,562.0
2020-05-22,GM13,Free State of Saxony,1103.0
2020-05-22,GM14,Sachsen-Anhalt State,681.0
2020-05-22,GM15,Free State of Thüringia,579.0
2020-05-22,GM16,Berlin State,1083.0
2020-05-23,GM,Germany,20006.0
2020-05-23,GM01,Baden-Württemberg State,2154.0
2020-05-23,GM02,Free State of Bavaria,2981.0
2020-05-23,GM03,Free Hanseatic City of Bremen,120.0
2020-05-23,GM04,Free Hanseatic City of Hamburg,570.0
2020-05-23,GM05,Hesse State,1663.0
2020-05-23,GM06,Lower Saxony State,1600.0
2020-05-23,GM07,North Rhine-Westphalia State,4628.0
2020-05-23,GM08,Rhineland-Palatinate State,777.0
2020-05-23,GM09,Saarland State,355.0
2020-05-23,GM10,Schleswig-Holstein State,589.0
2020-05-23,GM11,Brandenburg State,584.0
2020-05-23,GM12,Mecklenburg-Western Pomerania State,573.0
2020-05-23,GM13,Free State of Saxony,1105.0
2020-05-23,GM14,Sachsen-Anhalt State,664.0
2020-05-23,GM15,Free State of Thüringia,572.0
2020-05-23,GM16,Berlin State,1071.0
2020-05-24,GM,Germany,19512.0
2020-05-24,GM01,Baden-Württemberg State,2094.0
2020-05-24,GM02,Free State of Bavaria,2966.0
2020-05-24,GM03,Free Hanseatic City of Bremen,118.0
2020-05-24,GM04,Free Hanseatic City of Hamburg,543.0
2020-05-24,GM05,Hesse State,1618.0
2020-05-24,GM06,Lower Saxony State,1525.0
2020-05-24,GM07,North Rhine-Westphalia State,4505.0
2020-05-24,GM08,Rhineland-Palatinate State,732.0
2020-05-24,GM09,Saarland State,346.0
2020-05-24,GM10,Schleswig-Holstein State,575.0
2020-05-24,GM11,Brandenburg State,573.0
2020-05-24,GM12,Mecklenburg-Western Pomerania State,552.0
2020-05-24,GM13,Free State of Saxony,1076.0
2020-05-24,GM14,Sachsen-Anhalt State,662.0
2020-05-24,GM15,Free State of Thüringia,554.0
2020-05-24,GM16,Berlin State,1073.0
2020-05-25,GM,Germany,19394.0
2020-05-25,GM01,Baden-Württemberg State,2105.0
2020-05-25,GM02,Free State of Bavaria,2918.0
2020-05-25,GM03,Free Hanseatic City of Bremen,125.0
2020-05-25,GM04,Free Hanseatic City of Hamburg,566.0
2020-05-25,GM05,Hesse State,1642.0
2020-05-25,GM06,Lower Saxony State,1537.0
2020-05-25,GM07,North Rhine-Westphalia State,4337.0
2020-05-25,GM08,Rhineland-Palatinate State,733.0
2020-05-25,GM09,Saarland State,348.0
2020-05-25,GM10,Schleswig-Holstein State,588.0
2020-05-25,GM11,Brandenburg State,586.0
2020-05-25,GM12,Mecklenburg-Western Pomerania State,548.0
2020-05-25,GM13,Free State of Saxony,1082.0
2020-05-25,GM14,Sachsen-Anhalt State,643.0
2020-05-25,GM15,Free State of Thüringia,575.0
2020-05-25,GM16,Berlin State,1061.0
2020-05-26,GM,Germany,20224.0
2020-05-26,GM01,Baden-Württemberg State,2186.0
2020-05-26,GM02,Free State of Bavaria,3045.0
2020-05-26,GM03,Free Hanseatic City of Bremen,123.0
2020-05-26,GM04,Free Hanseatic City of Hamburg,568.0
2020-05-26,GM05,Hesse State,1717.0
2020-05-26,GM06,Lower Saxony State,1604.0
2020-05-26,GM07,North Rhine-Westphalia State,4598.0
2020-05-26,GM08,Rhineland-Palatinate State,773.0
2020-05-26,GM09,Saarland State,358.0
2020-05-26,GM10,Schleswig-Holstein State,593.0
2020-05-26,GM11,Brandenburg State,602.0
2020-05-26,GM12,Mecklenburg-Western Pomerania State,589.0
2020-05-26,GM13,Free State of Saxony,1123.0
2020-05-26,GM14,Sachsen-Anhalt State,677.0
2020-05-26,GM15,Free State of Thüringia,605.0
2020-05-26,GM16,Berlin State,1063.0
2020-05-27,GM,Germany,20633.0
2020-05-27,GM01,Baden-Württemberg State,2195.0
2020-05-27,GM02,Free State of Bavaria,3117.0
2020-05-27,GM03,Free Hanseatic City of Bremen,159.0
2020-05-27,GM04,Free Hanseatic City of Hamburg,581.0
2020-05-27,GM05,Hesse State,1718.0
2020-05-27,GM06,Lower Saxony State,1647.0
2020-05-27,GM07,North Rhine-Westphalia State,4737.0
2020-05-27,GM08,Rhineland-Palatinate State,781.0
2020-05-27,GM09,Saarland State,379.0
2020-05-27,GM10,Schleswig-Holstein State,610.0
2020-05-27,GM11,Brandenburg State,611.0
2020-05-27,GM12,Mecklenburg-Western Pomerania State,599.0
