date,location,location_name,value
2020-04-06,GM13,Free State of Saxony,2
2020-04-06,GM14,Sachsen-Anhalt State,0
2020-04-06,GM15,Free State of Thüringia,2
2020-04-06,GM16,Berlin State,2
2020-04-07,GM,Germany,173
2020-04-07,GM01,Baden-Württemberg State,46
2020-04-07,GM02,Free State of Bavaria,44
2020-04-07,GM03,Free Hanseatic City of Bremen,1
2020-04-07,GM04,Free Hanseatic City of Hamburg,1
2020-04-07,GM05,Hesse State,12
2020-04-07,GM06,Lower Saxony State,19
2020-04-07,GM07,North Rhine-Westphalia State,27
2020-04-07,GM08,Rhineland-Palatinate State,2
2020-04-07,GM09,Saarland State,2
2020-04-07,GM10,Schleswig-Holstein State,4
2020-04-07,GM11,Brandenburg State,1
2020-04-07,GM12,Mecklenburg-Western Pomerania State,2
2020-04-07,GM13,Free State of Saxony,4
2020-04-07,GM14,Sachsen-Anhalt State,0
2020-04-07,GM15,Free State of Thüringia,6
2020-04-07,GM16,Berlin State,2
2020-04-08,GM,Germany,254
2020-04-08,GM01,Baden-Württemberg State,31
2020-04-08,GM02,Free State of Bavaria,83
2020-04-08,GM03,Free Hanseatic City of Bremen,1
2020-04-08,GM04,Free Hanseatic City of Hamburg,3
2020-04-08,GM05,Hesse State,11
2020-04-08,GM06,Lower Saxony State,10
2020-04-08,GM07,North Rhine-Westphalia State,66
2020-04-08,GM08,Rhineland-Palatinate State,11
2020-04-08,GM09,Saarland State,7
2020-04-08,GM10,Schleswig-Holstein State,4
2020-04-08,GM11,Brandenburg State,2
2020-04-08,GM12,Mecklenburg-Western Pomerania State,3
2020-04-08,GM13,Free State of Saxony,12
2020-04-08,GM14,Sachsen-Anhalt State,4
2020-04-08,GM15,Free State of Thüringia,2
2020-04-08,GM16,Berlin State,4
2020-04-09,GM,Germany,246
2020-04-09,GM01,Baden-Württemberg State,55
2020-04-09,GM02,Free State of Bavaria,71
2020-04-09,GM03,Free Hanseatic City of Bremen,1
2020-04-09,GM04,Free Hanseatic City of Hamburg,21
2020-04-09,GM05,Hesse State,16
2020-04-09,GM06,Lower Saxony State,20
2020-04-09,GM07,North Rhine-Westphalia State,36
2020-04-09,GM08,Rhineland-Palatinate State,5
2020-04-09,GM09,Saarland State,0
2020-04-09,GM10,Schleswig-Holstein State,6
2020-04-09,GM11,Brandenburg State,8
2020-04-09,GM12,Mecklenburg-Western Pomerania State,0
2020-04-09,GM13,Free State of Saxony,2
2020-04-09,GM14,Sachsen-Anhalt State,0
2020-04-09,GM15,Free State of Thüringia,0
2020-04-09,GM16,Berlin State,5
2020-04-10,GM,Germany,266
2020-04-10,GM01,Baden-Württemberg State,51
2020-04-10,GM02,Free State of Bavaria,68
2020-04-10,GM03,Free Hanseatic City of Bremen,2
2020-04-10,GM04,Free Hanseatic City of Hamburg,9
2020-04-10,GM05,Hesse State,11
2020-04-10,GM06,Lower Saxony State,20
2020-04-10,GM07,North Rhine-Westphalia State,62
2020-04-10,GM08,Rhineland-Palatinate State,1
2020-04-10,GM09,Saarland State,13
2020-04-10,GM10,Schleswig-Holstein State,4
2020-04-10,GM11,Brandenburg State,7
2020-04-10,GM12,Mecklenburg-Western Pomerania State,0
2020-04-10,GM13,Free State of Saxony,7
2020-04-10,GM14,Sachsen-Anhalt State,2
2020-04-10,GM15,Free State of Thüringia,4
2020-04-10,GM16,Berlin State,5
2020-04-11,GM,Germany,171
2020-04-11,GM01,Baden-Württemberg State,52
2020-04-11,GM02,Free State of Bavaria,44
2020-04-11,GM03,Free Hanseatic City of Bremen,2
2020-04-11,GM04,Free Hanseatic City of Hamburg,3
2020-04-11,GM05,Hesse State,9
2020-04-11,GM06,Lower Saxony State,10
2020-04-11,GM07,North Rhine-Westphalia State,26
2020-04-11,GM08,Rhineland-Palatinate State,8
2020-04-11,GM09,Saarland State,5
2020-04-11,GM10,Schleswig-Holstein State,1
2020-04-11,GM11,Brandenburg State,0
2020-04-11,GM12,Mecklenburg-Western Pomerania State,0
2020-04-11,GM13,Free State of Saxony,6
2020-04-11,GM14,Sachsen-Anhalt State,0
2020-04-11,GM15,Free State of Thüringia,1
2020-04-11,GM16,Berlin State,4
2020-04-12,GM,Germany,129
2020-04-12,GM01,Baden-Württemberg State,27
2020-04-12,GM02,Free State of Bavaria,39
2020-04-12,GM03,Free Hanseatic City of Bremen,0
2020-04-12,GM04,Free Hanseatic City of Hamburg,0
2020-04-12,GM05,Hesse State,3
2020-04-12,GM06,Lower Saxony State,18
2020-04-12,GM07,North Rhine-Westphalia State,23
2020-04-12,GM08,Rhineland-Palatinate State,5
2020-04-12,GM09,Saarland State,2
2020-04-12,GM10,Schleswig-Holstein State,2
2020-04-12,GM11,Brandenburg State,1
2020-04-12,GM12,Mecklenburg-Western Pomerania State,0
2020-04-12,GM13,Free State of Saxony,2
2020-04-12,GM14,Sachsen-Anhalt State,3
2020-04-12,GM15,Free State of Thüringia,0
2020-04-12,GM16,Berlin State,4
2020-04-13,GM,Germany,126
2020-04-13,GM01,Baden-Württemberg State,28
2020-04-13,GM02,Free State of Bavaria,34
2020-04-13,GM03,Free Hanseatic City of Bremen,2
2020-04-13,GM04,Free Hanseatic City of Hamburg,0
2020-04-13,GM05,Hesse State,12
2020-04-13,GM06,Lower Saxony State,12
2020-04-13,GM07,North Rhine-Westphalia State,23
2020-04-13,GM08,Rhineland-Palatinate State,4
2020-04-13,GM09,Saarland State,1
2020-04-13,GM10,Schleswig-Holstein State,3
2020-04-13,GM11,Brandenburg State,0
2020-04-13,GM12,Mecklenburg-Western Pomerania State,0
2020-04-13,GM13,Free State of Saxony,1
2020-04-13,GM14,Sachsen-Anhalt State,3
2020-04-13,GM15,Free State of Thüringia,2
2020-04-13,GM16,Berlin State,1
2020-04-14,GM,Germany,170
2020-04-14,GM01,Baden-Württemberg State,34
2020-04-14,GM02,Free State of Bavaria,52
2020-04-14,GM03,Free Hanseatic City of Bremen,3
2020-04-14,GM04,Free Hanseatic City of Hamburg,3
2020-04-14,GM05,Hesse State,12
2020-04-14,GM06,Lower Saxony State,10
2020-04-14,GM07,North Rhine-Westphalia State,27
2020-04-14,GM08,Rhineland-Palatinate State,2
2020-04-14,GM09,Saarland State,8
2020-04-14,GM10,Schleswig-Holstein State,5
2020-04-14,GM11,Brandenburg State,2
2020-04-14,GM12,Mecklenburg-Western Pomerania State,0
2020-04-14,GM13,Free State of Saxony,2
2020-04-14,GM14,Sachsen-Anhalt State,1
2020-04-14,GM15,Free State of Thüringia,4
2020-04-14,GM16,Berlin State,5
2020-04-15,GM,Germany,285
2020-04-15,GM01,Baden-Württemberg State,56
2020-04-15,GM02,Free State of Bavaria,82
2020-04-15,GM03,Free Hanseatic City of Bremen,1
2020-04-15,GM04,Free Hanseatic City of Hamburg,8
2020-04-15,GM05,Hesse State,26
2020-04-15,GM06,Lower Saxony State,13
2020-04-15,GM07,North Rhine-Westphalia State,62
2020-04-15,GM08,Rhineland-Palatinate State,7
2020-04-15,GM09,Saarland State,6
2020-04-15,GM10,Schleswig-Holstein State,5
2020-04-15,GM11,Brandenburg State,2
2020-04-15,GM12,Mecklenburg-Western Pomerania State,0
2020-04-15,GM13,Free State of Saxony,3
2020-04-15,GM14,Sachsen-Anhalt State,1
2020-04-15,GM15,Free State of Thüringia,7
2020-04-15,GM16,Berlin State,6
2020-04-16,GM,Germany,315
2020-04-16,GM01,Baden-Württemberg State,35
2020-04-16,GM02,Free State of Bavaria,95
2020-04-16,GM03,Free Hanseatic City of Bremen,0
2020-04-16,GM04,Free Hanseatic City of Hamburg,13
2020-04-16,GM05,Hesse State,14
2020-04-16,GM06,Lower Saxony State,24
2020-04-16,GM07,North Rhine-Westphalia State,56
2020-04-16,GM08,Rhineland-Palatinate State,10
2020-04-16,GM09,Saarland State,13
2020-04-16,GM10,Schleswig-Holstein State,1
2020-04-16,GM11,Brandenburg State,12
2020-04-16,GM12,Mecklenburg-Western Pomerania State,2
2020-04-16,GM13,Free State of Saxony,21
2020-04-16,GM14,Sachsen-Anhalt State,0
2020-04-16,GM15,Free State of Thüringia,7
2020-04-16,GM16,Berlin State,12
2020-04-17,GM,Germany,299
2020-04-17,GM01,Baden-Württemberg State,70
2020-04-17,GM02,Free State of Bavaria,88
2020-04-17,GM03,Free Hanseatic City of Bremen,1
2020-04-17,GM04,Free Hanseatic City of Hamburg,4
2020-04-17,GM05,Hesse State,10
2020-04-17,GM06,Lower Saxony State,26
2020-04-17,GM07,North Rhine-Westphalia State,63
2020-04-17,GM08,Rhineland-Palatinate State,5
2020-04-17,GM09,Saarland State,5
2020-04-17,GM10,Schleswig-Holstein State,4
2020-04-17,GM11,Brandenburg State,6
2020-04-17,GM12,Mecklenburg-Western Pomerania State,0
2020-04-17,GM13,Free State of Saxony,1
2020-04-17,GM14,Sachsen-Anhalt State,2
2020-04-17,GM15,Free State of Thüringia,4
2020-04-17,GM16,Berlin State,10
2020-04-18,GM,Germany,242
2020-04-18,GM01,Baden-Württemberg State,47
2020-04-18,GM02,Free State of Bavaria,61
2020-04-18,GM03,Free Hanseatic City of Bremen,2
2020-04-18,GM04,Free Hanseatic City of Hamburg,6
2020-04-18,GM05,Hesse State,15
2020-04-18,GM06,Lower Saxony State,7
2020-04-18,GM07,North Rhine-Westphalia State,65
2020-04-18,GM08,Rhineland-Palatinate State,7
2020-04-18,GM09,Saarland State,10
2020-04-18,GM10,Schleswig-Holstein State,2
2020-04-18,GM11,Brandenburg State,2
2020-04-18,GM12,Mecklenburg-Western Pomerania State,1
2020-04-18,GM13,Free State of Saxony,8
2020-04-18,GM14,Sachsen-Anhalt State,1
2020-04-18,GM15,Free State of Thüringia,1
2020-04-18,GM16,Berlin State,7
2020-04-19,GM,Germany,184
2020-04-19,GM01,Baden-Württemberg State,49
2020-04-19,GM02,Free State of Bavaria,58
2020-04-19,GM03,Free Hanseatic City of Bremen,1
2020-04-19,GM04,Free Hanseatic City of Hamburg,1
2020-04-19,GM05,Hesse State,18
2020-04-19,GM06,Lower Saxony State,7
2020-04-19,GM07,North Rhine-Westphalia State,23
2020-04-19,GM08,Rhineland-Palatinate State,7
2020-04-19,GM09,Saarland State,5
2020-04-19,GM10,Schleswig-Holstein State,1
2020-04-19,GM11,Brandenburg State,4
2020-04-19,GM12,Mecklenburg-Western Pomerania State,1
2020-04-19,GM13,Free State of Saxony,4
2020-04-19,GM14,Sachsen-Anhalt State,1
2020-04-19,GM15,Free State of Thüringia,3
2020-04-19,GM16,Berlin State,1
2020-04-20,GM,Germany,110
2020-04-20,GM01,Baden-Württemberg State,14
2020-04-20,GM02,Free State of Bavaria,30
2020-04-20,GM03,Free Hanseatic City of Bremen,0
2020-04-20,GM04,Free Hanseatic City of Hamburg,0
2020-04-20,GM05,Hesse State,10
2020-04-20,GM06,Lower Saxony State,3
2020-04-20,GM07,North Rhine-Westphalia State,43
2020-04-20,GM08,Rhineland-Palatinate State,1
2020-04-20,GM09,Saarland State,0
2020-04-20,GM10,Schleswig-Holstein State,5
2020-04-20,GM11,Brandenburg State,0
2020-04-20,GM12,Mecklenburg-Western Pomerania State,0
2020-04-20,GM13,Free State of Saxony,2
2020-04-20,GM14,Sachsen-Anhalt State,0
2020-04-20,GM15,Free State of Thüringia,0
2020-04-20,GM16,Berlin State,2
2020-04-21,GM,Germany,194
2020-04-21,GM01,Baden-Württemberg State,49
2020-04-21,GM02,Free State of Bavaria,50
2020-04-21,GM03,Free Hanseatic City of Bremen,0
2020-04-21,GM04,Free Hanseatic City of Hamburg,0
2020-04-21,GM05,Hesse State,11
2020-04-21,GM06,Lower Saxony State,15
2020-04-21,GM07,North Rhine-Westphalia State,39
2020-04-21,GM08,Rhineland-Palatinate State,9
2020-04-21,GM09,Saarland State,2
2020-04-21,GM10,Schleswig-Holstein State,3
2020-04-21,GM11,Brandenburg State,1
2020-04-21,GM12,Mecklenburg-Western Pomerania State,0
2020-04-21,GM13,Free State of Saxony,8
2020-04-21,GM14,Sachsen-Anhalt State,2
2020-04-21,GM15,Free State of Thüringia,2
2020-04-21,GM16,Berlin State,3
2020-04-22,GM,Germany,281
2020-04-22,GM01,Baden-Württemberg State,32
2020-04-22,GM02,Free State of Bavaria,88
2020-04-22,GM03,Free Hanseatic City of Bremen,1
2020-04-22,GM04,Free Hanseatic City of Hamburg,0
2020-04-22,GM05,Hesse State,14
2020-04-22,GM06,Lower Saxony State,22
2020-04-22,GM07,North Rhine-Westphalia State,68
2020-04-22,GM08,Rhineland-Palatinate State,6
2020-04-22,GM09,Saarland State,4
2020-04-22,GM10,Schleswig-Holstein State,9
2020-04-22,GM11,Brandenburg State,7
2020-04-22,GM12,Mecklenburg-Western Pomerania State,0
2020-04-22,GM13,Free State of Saxony,5
2020-04-22,GM14,Sachsen-Anhalt State,1
2020-04-22,GM15,Free State of Thüringia,16
2020-04-22,GM16,Berlin State,8
2020-04-23,GM,Germany,215
2020-04-23,GM01,Baden-Württemberg State,50
2020-04-23,GM02,Free State of Bavaria,52
2020-04-23,GM03,Free Hanseatic City of Bremen,1
2020-04-23,GM04,Free Hanseatic City of Hamburg,22
2020-04-23,GM05,Hesse State,21
2020-04-23,GM06,Lower Saxony State,12
2020-04-23,GM07,North Rhine-Westphalia State,35
2020-04-23,GM08,Rhineland-Palatinate State,9
2020-04-23,GM09,Saarland State,2
2020-04-23,GM10,Schleswig-Holstein State,5
2020-04-23,GM11,Brandenburg State,10
2020-04-23,GM12,Mecklenburg-Western Pomerania State,0
2020-04-23,GM13,Free State of Saxony,5
2020-04-23,GM14,Sachsen-Anhalt State,1
2020-04-23,GM15,Free State of Thüringia,-10
2020-04-23,GM16,Berlin State,0
2020-04-24,GM,Germany,227
2020-04-24,GM01,Baden-Württemberg State,40
2020-04-24,GM02,Free State of Bavaria,49
2020-04-24,GM03,Free Hanseatic City of Bremen,0
2020-04-24,GM04,Free Hanseatic City of Hamburg,9
2020-04-24,GM05,Hesse State,10
2020-04-24,GM06,Lower Saxony State,24
2020-04-24,GM07,North Rhine-Westphalia State,53
2020-04-24,GM08,Rhineland-Palatinate State,5
2020-04-24,GM09,Saarland State,6
2020-04-24,GM10,Schleswig-Holstein State,4
2020-04-24,GM11,Brandenburg State,6
2020-04-24,GM12,Mecklenburg-Western Pomerania State,1
2020-04-24,GM13,Free State of Saxony,8
2020-04-24,GM14,Sachsen-Anhalt State,1
2020-04-24,GM15,Free State of Thüringia,4
2020-04-24,GM16,Berlin State,7
2020-04-25,GM,Germany,179
2020-04-25,GM01,Baden-Württemberg State,36
2020-04-25,GM02,Free State of Bavaria,41
2020-04-25,GM03,Free Hanseatic City of Bremen,0
2020-04-25,GM04,Free Hanseatic City of Hamburg,17
2020-04-25,GM05,Hesse State,9
2020-04-25,GM06,Lower Saxony State,13
2020-04-25,GM07,North Rhine-Westphalia State,32
2020-04-25,GM08,Rhineland-Palatinate State,2
2020-04-25,GM09,Saarland State,2
2020-04-25,GM10,Schleswig-Holstein State,7
2020-04-25,GM11,Brandenburg State,7
2020-04-25,GM12,Mecklenburg-Western Pomerania State,0
2020-04-25,GM13,Free State of Saxony,6
2020-04-25,GM14,Sachsen-Anhalt State,0
2020-04-25,GM15,Free State of Thüringia,6
2020-04-25,GM16,Berlin State,1
2020-04-26,GM,Germany,140
2020-04-26,GM01,Baden-Württemberg State,48
2020-04-26,GM02,Free State of Bavaria,30
2020-04-26,GM03,Free Hanseatic City of Bremen,0
2020-04-26,GM04,Free Hanseatic City of Hamburg,1
2020-04-26,GM05,Hesse State,10
2020-04-26,GM06,Lower Saxony State,7
2020-04-26,GM07,North Rhine-Westphalia State,12
2020-04-26,GM08,Rhineland-Palatinate State,9
2020-04-26,GM09,Saarland State,0
2020-04-26,GM10,Schleswig-Holstein State,1
2020-04-26,GM11,Brandenburg State,3
2020-04-26,GM12,Mecklenburg-Western Pomerania State,0
2020-04-26,GM13,Free State of Saxony,6
2020-04-26,GM14,Sachsen-Anhalt State,1
2020-04-26,GM15,Free State of Thüringia,2
2020-04-26,GM16,Berlin State,10
2020-04-27,GM,Germany,110
2020-04-27,GM01,Baden-Württemberg State,12
2020-04-27,GM02,Free State of Bavaria,25
2020-04-27,GM03,Free Hanseatic City of Bremen,0
2020-04-27,GM04,Free Hanseatic City of Hamburg,2
2020-04-27,GM05,Hesse State,5
2020-04-27,GM06,Lower Saxony State,7
2020-04-27,GM07,North Rhine-Westphalia State,35
2020-04-27,GM08,Rhineland-Palatinate State,5
2020-04-27,GM09,Saarland State,14
2020-04-27,GM10,Schleswig-Holstein State,2
2020-04-27,GM11,Brandenburg State,0
2020-04-27,GM12,Mecklenburg-Western Pomerania State,0
2020-04-27,GM13,Free State of Saxony,0
2020-04-27,GM14,Sachsen-Anhalt State,0
2020-04-27,GM15,Free State of Thüringia,1
2020-04-27,GM16,Berlin State,2
2020-04-28,GM,Germany,163
2020-04-28,GM01,Baden-Württemberg State,20
2020-04-28,GM02,Free State of Bavaria,60
2020-04-28,GM03,Free Hanseatic City of Bremen,0
2020-04-28,GM04,Free Hanseatic City of Hamburg,0
2020-04-28,GM05,Hesse State,13
2020-04-28,GM06,Lower Saxony State,3
2020-04-28,GM07,North Rhine-Westphalia State,40
2020-04-28,GM08,Rhineland-Palatinate State,5
2020-04-28,GM09,Saarland State,2
2020-04-28,GM10,Schleswig-Holstein State,3
2020-04-28,GM11,Brandenburg State,6
2020-04-28,GM12,Mecklenburg-Western Pomerania State,1
2020-04-28,GM13,Free State of Saxony,1
2020-04-28,GM14,Sachsen-Anhalt State,3
2020-04-28,GM15,Free State of Thüringia,4
2020-04-28,GM16,Berlin State,2
2020-04-29,GM,Germany,202
2020-04-29,GM01,Baden-Württemberg State,30
2020-04-29,GM02,Free State of Bavaria,73
2020-04-29,GM03,Free Hanseatic City of Bremen,2
2020-04-29,GM04,Free Hanseatic City of Hamburg,11
2020-04-29,GM05,Hesse State,13
2020-04-29,GM06,Lower Saxony State,12
2020-04-29,GM07,North Rhine-Westphalia State,29
2020-04-29,GM08,Rhineland-Palatinate State,4
2020-04-29,GM09,Saarland State,6
2020-04-29,GM10,Schleswig-Holstein State,2
2020-04-29,GM11,Brandenburg State,3
2020-04-29,GM12,Mecklenburg-Western Pomerania State,0
2020-04-29,GM13,Free State of Saxony,5
2020-04-29,GM14,Sachsen-Anhalt State,0
2020-04-29,GM15,Free State of Thüringia,2
2020-04-29,GM16,Berlin State,10
2020-04-30,GM,Germany,173
2020-04-30,GM01,Baden-Württemberg State,54
2020-04-30,GM02,Free State of Bavaria,45
2020-04-30,GM03,Free Hanseatic City of Bremen,0
2020-04-30,GM04,Free Hanseatic City of Hamburg,2
2020-04-30,GM05,Hesse State,7
2020-04-30,GM06,Lower Saxony State,10
2020-04-30,GM07,North Rhine-Westphalia State,19
2020-04-30,GM08,Rhineland-Palatinate State,5
2020-04-30,GM09,Saarland State,2
2020-04-30,GM10,Schleswig-Holstein State,3
2020-04-30,GM11,Brandenburg State,4
2020-04-30,GM12,Mecklenburg-Western Pomerania State,0
2020-04-30,GM13,Free State of Saxony,3
2020-04-30,GM14,Sachsen-Anhalt State,4
2020-04-30,GM15,Free State of Thüringia,5
2020-04-30,GM16,Berlin State,10
2020-05-01,GM,Germany,193
2020-05-01,GM01,Baden-Württemberg State,32
2020-05-01,GM02,Free State of Bavaria,51
2020-05-01,GM03,Free Hanseatic City of Bremen,1
2020-05-01,GM04,Free Hanseatic City of Hamburg,8
2020-05-01,GM05,Hesse State,7
2020-05-01,GM06,Lower Saxony State,13
2020-05-01,GM07,North Rhine-Westphalia State,42
2020-05-01,GM08,Rhineland-Palatinate State,6
2020-05-01,GM09,Saarland State,4
2020-05-01,GM10,Schleswig-Holstein State,4
2020-05-01,GM11,Brandenburg State,7
2020-05-01,GM12,Mecklenburg-Western Pomerania State,1
2020-05-01,GM13,Free State of Saxony,6
2020-05-01,GM14,Sachsen-Anhalt State,1
2020-05-01,GM15,Free State of Thüringia,8
2020-05-01,GM16,Berlin State,2
2020-05-02,GM,Germany,94
2020-05-02,GM01,Baden-Württemberg State,17
2020-05-02,GM02,Free State of Bavaria,35
2020-05-02,GM03,Free Hanseatic City of Bremen,0
2020-05-02,GM04,Free Hanseatic City of Hamburg,0
2020-05-02,GM05,Hesse State,4
2020-05-02,GM06,Lower Saxony State,22
2020-05-02,GM07,North Rhine-Westphalia State,7
2020-05-02,GM08,Rhineland-Palatinate State,1
2020-05-02,GM09,Saarland State,0
2020-05-02,GM10,Schleswig-Holstein State,2
2020-05-02,GM11,Brandenburg State,2
2020-05-02,GM12,Mecklenburg-Western Pomerania State,0
2020-05-02,GM13,Free State of Saxony,1
2020-05-02,GM14,Sachsen-Anhalt State,0
2020-05-02,GM15,Free State of Thüringia,0
2020-05-02,GM16,Berlin State,3
2020-05-03,GM,Germany,74
2020-05-03,GM01,Baden-Württemberg State,10
2020-05-03,GM02,Free State of Bavaria,25
2020-05-03,GM03,Free Hanseatic City of Bremen,0
