date,location,location_name,value
2020-04-30,GM10,Schleswig-Holstein State,16
2020-04-30,GM11,Brandenburg State,17
2020-04-30,GM12,Mecklenburg-Western Pomerania State,5
2020-04-30,GM13,Free State of Saxony,46
2020-04-30,GM14,Sachsen-Anhalt State,12
2020-04-30,GM15,Free State of Thueringia,42
2020-04-30,GM16,Berlin State,96
2020-05-01,GM,Germany,1549
2020-05-01,GM01,Baden-Wuerttemberg State,248
2020-05-01,GM02,Free State of Bavaria,402
2020-05-01,GM03,Free Hanseatic City of Bremen,9
2020-05-01,GM04,Free Hanseatic City of Hamburg,66
2020-05-01,GM05,Hesse State,140
2020-05-01,GM06,Lower Saxony State,86
2020-05-01,GM07,North Rhine-Westphalia State,301
2020-05-01,GM08,Rhineland-Palatinate State,43
2020-05-01,GM09,Saarland State,28
2020-05-01,GM10,Schleswig-Holstein State,14
2020-05-01,GM11,Brandenburg State,18
2020-05-01,GM12,Mecklenburg-Western Pomerania State,4
2020-05-01,GM13,Free State of Saxony,47
2020-05-01,GM14,Sachsen-Anhalt State,12
2020-05-01,GM15,Free State of Thueringia,37
2020-05-01,GM16,Berlin State,94
2020-05-02,GM,Germany,1508
2020-05-02,GM01,Baden-Wuerttemberg State,265
2020-05-02,GM02,Free State of Bavaria,382
2020-05-02,GM03,Free Hanseatic City of Bremen,8
2020-05-02,GM04,Free Hanseatic City of Hamburg,60
2020-05-02,GM05,Hesse State,136
2020-05-02,GM06,Lower Saxony State,83
2020-05-02,GM07,North Rhine-Westphalia State,284
2020-05-02,GM08,Rhineland-Palatinate State,37
2020-05-02,GM09,Saarland State,26
2020-05-02,GM10,Schleswig-Holstein State,14
2020-05-02,GM11,Brandenburg State,17
2020-05-02,GM12,Mecklenburg-Western Pomerania State,3
2020-05-02,GM13,Free State of Saxony,46
2020-05-02,GM14,Sachsen-Anhalt State,12
2020-05-02,GM15,Free State of Thueringia,36
2020-05-02,GM16,Berlin State,99
2020-05-03,GM,Germany,1441
2020-05-03,GM01,Baden-Wuerttemberg State,249
2020-05-03,GM02,Free State of Bavaria,346
2020-05-03,GM03,Free Hanseatic City of Bremen,5
2020-05-03,GM04,Free Hanseatic City of Hamburg,62
2020-05-03,GM05,Hesse State,141
2020-05-03,GM06,Lower Saxony State,88
2020-05-03,GM07,North Rhine-Westphalia State,271
2020-05-03,GM08,Rhineland-Palatinate State,38
2020-05-03,GM09,Saarland State,25
2020-05-03,GM10,Schleswig-Holstein State,11
2020-05-03,GM11,Brandenburg State,15
2020-05-03,GM12,Mecklenburg-Western Pomerania State,3
2020-05-03,GM13,Free State of Saxony,43
2020-05-03,GM14,Sachsen-Anhalt State,9
2020-05-03,GM15,Free State of Thueringia,34
2020-05-03,GM16,Berlin State,101
2020-05-04,GM,Germany,1396
2020-05-04,GM01,Baden-Wuerttemberg State,254
2020-05-04,GM02,Free State of Bavaria,334
2020-05-04,GM03,Free Hanseatic City of Bremen,5
2020-05-04,GM04,Free Hanseatic City of Hamburg,58
2020-05-04,GM05,Hesse State,138
2020-05-04,GM06,Lower Saxony State,84
2020-05-04,GM07,North Rhine-Westphalia State,260
2020-05-04,GM08,Rhineland-Palatinate State,34
2020-05-04,GM09,Saarland State,21
2020-05-04,GM10,Schleswig-Holstein State,10
2020-05-04,GM11,Brandenburg State,14
2020-05-04,GM12,Mecklenburg-Western Pomerania State,3
2020-05-04,GM13,Free State of Saxony,43
2020-05-04,GM14,Sachsen-Anhalt State,10
2020-05-04,GM15,Free State of Thueringia,31
2020-05-04,GM16,Berlin State,97
2020-05-05,GM,Germany,1346
2020-05-05,GM01,Baden-Wuerttemberg State,221
2020-05-05,GM02,Free State of Bavaria,332
2020-05-05,GM03,Free Hanseatic City of Bremen,7
2020-05-05,GM04,Free Hanseatic City of Hamburg,55
2020-05-05,GM05,Hesse State,131
2020-05-05,GM06,Lower Saxony State,79
2020-05-05,GM07,North Rhine-Westphalia State,266
2020-05-05,GM08,Rhineland-Palatinate State,31
2020-05-05,GM09,Saarland State,20
2020-05-05,GM10,Schleswig-Holstein State,12
2020-05-05,GM11,Brandenburg State,15
2020-05-05,GM12,Mecklenburg-Western Pomerania State,3
2020-05-05,GM13,Free State of Saxony,41
2020-05-05,GM14,Sachsen-Anhalt State,9
2020-05-05,GM15,Free State of Thueringia,30
2020-05-05,GM16,Berlin State,94
2020-05-06,GM,Germany,1311
2020-05-06,GM01,Baden-Wuerttemberg State,203
2020-05-06,GM02,Free State of Bavaria,321
2020-05-06,GM03,Free Hanseatic City of Bremen,6
2020-05-06,GM04,Free Hanseatic City of Hamburg,54
2020-05-06,GM05,Hesse State,119
2020-05-06,GM06,Lower Saxony State,74
2020-05-06,GM07,North Rhine-Westphalia State,264
2020-05-06,GM08,Rhineland-Palatinate State,32
2020-05-06,GM09,Saarland State,21
2020-05-06,GM10,Schleswig-Holstein State,13
2020-05-06,GM11,Brandenburg State,24
2020-05-06,GM12,Mecklenburg-Western Pomerania State,3
2020-05-06,GM13,Free State of Saxony,37
2020-05-06,GM14,Sachsen-Anhalt State,9
2020-05-06,GM15,Free State of Thueringia,32
2020-05-06,GM16,Berlin State,99
2020-05-07,GM,Germany,1230
2020-05-07,GM01,Baden-Wuerttemberg State,186
2020-05-07,GM02,Free State of Bavaria,300
2020-05-07,GM03,Free Hanseatic City of Bremen,7
2020-05-07,GM04,Free Hanseatic City of Hamburg,53
2020-05-07,GM05,Hesse State,112
2020-05-07,GM06,Lower Saxony State,70
2020-05-07,GM07,North Rhine-Westphalia State,258
2020-05-07,GM08,Rhineland-Palatinate State,30
2020-05-07,GM09,Saarland State,20
2020-05-07,GM10,Schleswig-Holstein State,12
2020-05-07,GM11,Brandenburg State,12
2020-05-07,GM12,Mecklenburg-Western Pomerania State,2
2020-05-07,GM13,Free State of Saxony,36
2020-05-07,GM14,Sachsen-Anhalt State,9
2020-05-07,GM15,Free State of Thueringia,30
2020-05-07,GM16,Berlin State,93
2020-05-08,GM,Germany,1185
2020-05-08,GM01,Baden-Wuerttemberg State,183
2020-05-08,GM02,Free State of Bavaria,287
2020-05-08,GM03,Free Hanseatic City of Bremen,7
2020-05-08,GM04,Free Hanseatic City of Hamburg,53
2020-05-08,GM05,Hesse State,102
2020-05-08,GM06,Lower Saxony State,67
2020-05-08,GM07,North Rhine-Westphalia State,245
2020-05-08,GM08,Rhineland-Palatinate State,28
2020-05-08,GM09,Saarland State,19
2020-05-08,GM10,Schleswig-Holstein State,11
2020-05-08,GM11,Brandenburg State,11
2020-05-08,GM12,Mecklenburg-Western Pomerania State,2
2020-05-08,GM13,Free State of Saxony,34
2020-05-08,GM14,Sachsen-Anhalt State,9
2020-05-08,GM15,Free State of Thueringia,32
2020-05-08,GM16,Berlin State,95
2020-05-09,GM,Germany,1121
2020-05-09,GM01,Baden-Wuerttemberg State,166
2020-05-09,GM02,Free State of Bavaria,271
2020-05-09,GM03,Free Hanseatic City of Bremen,8
2020-05-09,GM04,Free Hanseatic City of Hamburg,51
2020-05-09,GM05,Hesse State,99
2020-05-09,GM06,Lower Saxony State,67
2020-05-09,GM07,North Rhine-Westphalia State,234
2020-05-09,GM08,Rhineland-Palatinate State,30
2020-05-09,GM09,Saarland State,10
2020-05-09,GM10,Schleswig-Holstein State,12
2020-05-09,GM11,Brandenburg State,11
2020-05-09,GM12,Mecklenburg-Western Pomerania State,2
2020-05-09,GM13,Free State of Saxony,33
2020-05-09,GM14,Sachsen-Anhalt State,9
2020-05-09,GM15,Free State of Thueringia,27
2020-05-09,GM16,Berlin State,91
2020-05-10,GM,Germany,1073
2020-05-10,GM01,Baden-Wuerttemberg State,151
2020-05-10,GM02,Free State of Bavaria,254
2020-05-10,GM03,Free Hanseatic City of Bremen,7
2020-05-10,GM04,Free Hanseatic City of Hamburg,52
2020-05-10,GM05,Hesse State,99
2020-05-10,GM06,Lower Saxony State,63
2020-05-10,GM07,North Rhine-Westphalia State,228
2020-05-10,GM08,Rhineland-Palatinate State,27
2020-05-10,GM09,Saarland State,16
2020-05-10,GM10,Schleswig-Holstein State,9
2020-05-10,GM11,Brandenburg State,13
2020-05-10,GM12,Mecklenburg-Western Pomerania State,1
2020-05-10,GM13,Free State of Saxony,30
2020-05-10,GM14,Sachsen-Anhalt State,9
2020-05-10,GM15,Free State of Thueringia,27
2020-05-10,GM16,Berlin State,87
2020-05-11,GM,Germany,1063
2020-05-11,GM01,Baden-Wuerttemberg State,156
2020-05-11,GM02,Free State of Bavaria,251
2020-05-11,GM03,Free Hanseatic City of Bremen,7
2020-05-11,GM04,Free Hanseatic City of Hamburg,49
2020-05-11,GM05,Hesse State,96
2020-05-11,GM06,Lower Saxony State,64
2020-05-11,GM07,North Rhine-Westphalia State,232
2020-05-11,GM08,Rhineland-Palatinate State,27
2020-05-11,GM09,Saarland State,14
2020-05-11,GM10,Schleswig-Holstein State,9
2020-05-11,GM11,Brandenburg State,13
2020-05-11,GM12,Mecklenburg-Western Pomerania State,1
2020-05-11,GM13,Free State of Saxony,29
2020-05-11,GM14,Sachsen-Anhalt State,8
2020-05-11,GM15,Free State of Thueringia,25
2020-05-11,GM16,Berlin State,82
2020-05-12,GM,Germany,1020
2020-05-12,GM01,Baden-Wuerttemberg State,146
2020-05-12,GM02,Free State of Bavaria,255
2020-05-12,GM03,Free Hanseatic City of Bremen,9
2020-05-12,GM04,Free Hanseatic City of Hamburg,44
2020-05-12,GM05,Hesse State,87
2020-05-12,GM06,Lower Saxony State,61
2020-05-12,GM07,North Rhine-Westphalia State,214
2020-05-12,GM08,Rhineland-Palatinate State,25
2020-05-12,GM09,Saarland State,13
2020-05-12,GM10,Schleswig-Holstein State,9
2020-05-12,GM11,Brandenburg State,13
2020-05-12,GM12,Mecklenburg-Western Pomerania State,1
2020-05-12,GM13,Free State of Saxony,31
2020-05-12,GM14,Sachsen-Anhalt State,8
2020-05-12,GM15,Free State of Thueringia,25
2020-05-12,GM16,Berlin State,79
2020-05-13,GM,Germany,974
2020-05-13,GM01,Baden-Wuerttemberg State,137
2020-05-13,GM02,Free State of Bavaria,241
2020-05-13,GM03,Free Hanseatic City of Bremen,7
2020-05-13,GM04,Free Hanseatic City of Hamburg,41
2020-05-13,GM05,Hesse State,84
2020-05-13,GM06,Lower Saxony State,60
2020-05-13,GM07,North Rhine-Westphalia State,202
2020-05-13,GM08,Rhineland-Palatinate State,22
2020-05-13,GM09,Saarland State,17
2020-05-13,GM10,Schleswig-Holstein State,8
2020-05-13,GM11,Brandenburg State,13
2020-05-13,GM12,Mecklenburg-Western Pomerania State,1
2020-05-13,GM13,Free State of Saxony,30
2020-05-13,GM14,Sachsen-Anhalt State,9
2020-05-13,GM15,Free State of Thueringia,22
2020-05-13,GM16,Berlin State,80
2020-05-14,GM,Germany,892
2020-05-14,GM01,Baden-Wuerttemberg State,123
2020-05-14,GM02,Free State of Bavaria,224
2020-05-14,GM03,Free Hanseatic City of Bremen,3
2020-05-14,GM04,Free Hanseatic City of Hamburg,38
2020-05-14,GM05,Hesse State,76
2020-05-14,GM06,Lower Saxony State,57
2020-05-14,GM07,North Rhine-Westphalia State,186
2020-05-14,GM08,Rhineland-Palatinate State,19
2020-05-14,GM09,Saarland State,15
2020-05-14,GM10,Schleswig-Holstein State,6
2020-05-14,GM11,Brandenburg State,12
2020-05-14,GM12,Mecklenburg-Western Pomerania State,2
2020-05-14,GM13,Free State of Saxony,28
2020-05-14,GM14,Sachsen-Anhalt State,7
2020-05-14,GM15,Free State of Thueringia,20
2020-05-14,GM16,Berlin State,76
2020-05-15,GM,Germany,838
2020-05-15,GM01,Baden-Wuerttemberg State,113
2020-05-15,GM02,Free State of Bavaria,217
2020-05-15,GM03,Free Hanseatic City of Bremen,4
2020-05-15,GM04,Free Hanseatic City of Hamburg,35
2020-05-15,GM05,Hesse State,74
2020-05-15,GM06,Lower Saxony State,49
2020-05-15,GM07,North Rhine-Westphalia State,174
2020-05-15,GM08,Rhineland-Palatinate State,18
2020-05-15,GM09,Saarland State,10
2020-05-15,GM10,Schleswig-Holstein State,6
2020-05-15,GM11,Brandenburg State,9
2020-05-15,GM12,Mecklenburg-Western Pomerania State,2
2020-05-15,GM13,Free State of Saxony,27
2020-05-15,GM14,Sachsen-Anhalt State,7
2020-05-15,GM15,Free State of Thueringia,20
2020-05-15,GM16,Berlin State,73
2020-05-16,GM,Germany,821
2020-05-16,GM01,Baden-Wuerttemberg State,117
2020-05-16,GM02,Free State of Bavaria,205
2020-05-16,GM03,Free Hanseatic City of Bremen,6
2020-05-16,GM04,Free Hanseatic City of Hamburg,34
2020-05-16,GM05,Hesse State,73
2020-05-16,GM06,Lower Saxony State,49
2020-05-16,GM07,North Rhine-Westphalia State,162
2020-05-16,GM08,Rhineland-Palatinate State,18
2020-05-16,GM09,Saarland State,11
2020-05-16,GM10,Schleswig-Holstein State,7
2020-05-16,GM11,Brandenburg State,11
2020-05-16,GM12,Mecklenburg-Western Pomerania State,2
2020-05-16,GM13,Free State of Saxony,30
2020-05-16,GM14,Sachsen-Anhalt State,7
2020-05-16,GM15,Free State of Thueringia,22
2020-05-16,GM16,Berlin State,67
2020-05-17,GM,Germany,797
2020-05-17,GM01,Baden-Wuerttemberg State,118
2020-05-17,GM02,Free State of Bavaria,196
2020-05-17,GM03,Free Hanseatic City of Bremen,5
2020-05-17,GM04,Free Hanseatic City of Hamburg,33
2020-05-17,GM05,Hesse State,70
2020-05-17,GM06,Lower Saxony State,49
2020-05-17,GM07,North Rhine-Westphalia State,156
2020-05-17,GM08,Rhineland-Palatinate State,17
2020-05-17,GM09,Saarland State,10
2020-05-17,GM10,Schleswig-Holstein State,7
2020-05-17,GM11,Brandenburg State,10
2020-05-17,GM12,Mecklenburg-Western Pomerania State,2
2020-05-17,GM13,Free State of Saxony,28
2020-05-17,GM14,Sachsen-Anhalt State,6
2020-05-17,GM15,Free State of Thueringia,22
2020-05-17,GM16,Berlin State,68
2020-05-18,GM,Germany,747
2020-05-18,GM01,Baden-Wuerttemberg State,113
2020-05-18,GM02,Free State of Bavaria,178
2020-05-18,GM03,Free Hanseatic City of Bremen,4
2020-05-18,GM04,Free Hanseatic City of Hamburg,32
2020-05-18,GM05,Hesse State,72
2020-05-18,GM06,Lower Saxony State,44
2020-05-18,GM07,North Rhine-Westphalia State,146
2020-05-18,GM08,Rhineland-Palatinate State,18
2020-05-18,GM09,Saarland State,7
2020-05-18,GM10,Schleswig-Holstein State,6
2020-05-18,GM11,Brandenburg State,9
2020-05-18,GM12,Mecklenburg-Western Pomerania State,2
2020-05-18,GM13,Free State of Saxony,25
2020-05-18,GM14,Sachsen-Anhalt State,6
2020-05-18,GM15,Free State of Thueringia,20
2020-05-18,GM16,Berlin State,65
2020-05-19,GM,Germany,716
2020-05-19,GM01,Baden-Wuerttemberg State,113
2020-05-19,GM02,Free State of Bavaria,181
2020-05-19,GM03,Free Hanseatic City of Bremen,5
2020-05-19,GM04,Free Hanseatic City of Hamburg,30
2020-05-19,GM05,Hesse State,65
2020-05-19,GM06,Lower Saxony State,37
2020-05-19,GM07,North Rhine-Westphalia State,138
2020-05-19,GM08,Rhineland-Palatinate State,16
2020-05-19,GM09,Saarland State,8
2020-05-19,GM10,Schleswig-Holstein State,6
2020-05-19,GM11,Brandenburg State,9
2020-05-19,GM12,Mecklenburg-Western Pomerania State,2
2020-05-19,GM13,Free State of Saxony,18
2020-05-19,GM14,Sachsen-Anhalt State,6
2020-05-19,GM15,Free State of Thueringia,16
2020-05-19,GM16,Berlin State,66
2020-05-20,GM,Germany,672
2020-05-20,GM01,Baden-Wuerttemberg State,111
2020-05-20,GM02,Free State of Bavaria,165
2020-05-20,GM03,Free Hanseatic City of Bremen,5
2020-05-20,GM04,Free Hanseatic City of Hamburg,26
2020-05-20,GM05,Hesse State,65
2020-05-20,GM06,Lower Saxony State,35
2020-05-20,GM07,North Rhine-Westphalia State,126
2020-05-20,GM08,Rhineland-Palatinate State,15
2020-05-20,GM09,Saarland State,7
2020-05-20,GM10,Schleswig-Holstein State,7
2020-05-20,GM11,Brandenburg State,11
2020-05-20,GM12,Mecklenburg-Western Pomerania State,2
2020-05-20,GM13,Free State of Saxony,16
2020-05-20,GM14,Sachsen-Anhalt State,5
2020-05-20,GM15,Free State of Thueringia,14
2020-05-20,GM16,Berlin State,62
2020-05-21,GM,Germany,651
2020-05-21,GM01,Baden-Wuerttemberg State,97
2020-05-21,GM02,Free State of Bavaria,169
2020-05-21,GM03,Free Hanseatic City of Bremen,5
2020-05-21,GM04,Free Hanseatic City of Hamburg,26
2020-05-21,GM05,Hesse State,63
2020-05-21,GM06,Lower Saxony State,32
2020-05-21,GM07,North Rhine-Westphalia State,123
2020-05-21,GM08,Rhineland-Palatinate State,19
2020-05-21,GM09,Saarland State,6
2020-05-21,GM10,Schleswig-Holstein State,6
2020-05-21,GM11,Brandenburg State,9
2020-05-21,GM12,Mecklenburg-Western Pomerania State,2
2020-05-21,GM13,Free State of Saxony,15
2020-05-21,GM14,Sachsen-Anhalt State,5
2020-05-21,GM15,Free State of Thueringia,14
2020-05-21,GM16,Berlin State,60
2020-05-22,GM,Germany,597
2020-05-22,GM01,Baden-Wuerttemberg State,96
2020-05-22,GM02,Free State of Bavaria,141
2020-05-22,GM03,Free Hanseatic City of Bremen,5
2020-05-22,GM04,Free Hanseatic City of Hamburg,25
2020-05-22,GM05,Hesse State,58
2020-05-22,GM06,Lower Saxony State,30
2020-05-22,GM07,North Rhine-Westphalia State,115
2020-05-22,GM08,Rhineland-Palatinate State,15
2020-05-22,GM09,Saarland State,5
2020-05-22,GM10,Schleswig-Holstein State,6
2020-05-22,GM11,Brandenburg State,8
2020-05-22,GM12,Mecklenburg-Western Pomerania State,2
2020-05-22,GM13,Free State of Saxony,17
2020-05-22,GM14,Sachsen-Anhalt State,6
2020-05-22,GM15,Free State of Thueringia,13
2020-05-22,GM16,Berlin State,55
2020-05-23,GM,Germany,578
2020-05-23,GM01,Baden-Wuerttemberg State,83
2020-05-23,GM02,Free State of Bavaria,144
2020-05-23,GM03,Free Hanseatic City of Bremen,5
2020-05-23,GM04,Free Hanseatic City of Hamburg,22
2020-05-23,GM05,Hesse State,57
2020-05-23,GM06,Lower Saxony State,33
2020-05-23,GM07,North Rhine-Westphalia State,113
2020-05-23,GM08,Rhineland-Palatinate State,14
2020-05-23,GM09,Saarland State,3
2020-05-23,GM10,Schleswig-Holstein State,6
2020-05-23,GM11,Brandenburg State,7
2020-05-23,GM12,Mecklenburg-Western Pomerania State,1
2020-05-23,GM13,Free State of Saxony,15
2020-05-23,GM14,Sachsen-Anhalt State,6
2020-05-23,GM15,Free State of Thueringia,13
2020-05-23,GM16,Berlin State,56
2020-05-24,GM,Germany,562
2020-05-24,GM01,Baden-Wuerttemberg State,75
2020-05-24,GM02,Free State of Bavaria,144
2020-05-24,GM03,Free Hanseatic City of Bremen,3
2020-05-24,GM04,Free Hanseatic City of Hamburg,22
2020-05-24,GM05,Hesse State,57
2020-05-24,GM06,Lower Saxony State,29
2020-05-24,GM07,North Rhine-Westphalia State,111
2020-05-24,GM08,Rhineland-Palatinate State,13
2020-05-24,GM09,Saarland State,3
2020-05-24,GM10,Schleswig-Holstein State,6
2020-05-24,GM11,Brandenburg State,8
2020-05-24,GM12,Mecklenburg-Western Pomerania State,1
2020-05-24,GM13,Free State of Saxony,18
2020-05-24,GM14,Sachsen-Anhalt State,5
2020-05-24,GM15,Free State of Thueringia,12
2020-05-24,GM16,Berlin State,55
2020-05-25,GM,Germany,547
2020-05-25,GM01,Baden-Wuerttemberg State,74
2020-05-25,GM02,Free State of Bavaria,146
2020-05-25,GM03,Free Hanseatic City of Bremen,5
2020-05-25,GM04,Free Hanseatic City of Hamburg,21
2020-05-25,GM05,Hesse State,54
2020-05-25,GM06,Lower Saxony State,27
2020-05-25,GM07,North Rhine-Westphalia State,99
2020-05-25,GM08,Rhineland-Palatinate State,13
2020-05-25,GM09,Saarland State,3
2020-05-25,GM10,Schleswig-Holstein State,6
2020-05-25,GM11,Brandenburg State,7
2020-05-25,GM12,Mecklenburg-Western Pomerania State,1
2020-05-25,GM13,Free State of Saxony,18
2020-05-25,GM14,Sachsen-Anhalt State,5
2020-05-25,GM15,Free State of Thueringia,12
2020-05-25,GM16,Berlin State,56
2020-05-26,GM,Germany,525
2020-05-26,GM01,Baden-Wuerttemberg State,71
2020-05-26,GM02,Free State of Bavaria,136
2020-05-26,GM03,Free Hanseatic City of Bremen,4
2020-05-26,GM04,Free Hanseatic City of Hamburg,18
2020-05-26,GM05,Hesse State,52
2020-05-26,GM06,Lower Saxony State,27
2020-05-26,GM07,North Rhine-Westphalia State,101
2020-05-26,GM08,Rhineland-Palatinate State,12
2020-05-26,GM09,Saarland State,5
2020-05-26,GM10,Schleswig-Holstein State,4
2020-05-26,GM11,Brandenburg State,6
2020-05-26,GM12,Mecklenburg-Western Pomerania State,1
2020-05-26,GM13,Free State of Saxony,17
2020-05-26,GM14,Sachsen-Anhalt State,5
2020-05-26,GM15,Free State of Thueringia,12
2020-05-26,GM16,Berlin State,54
2020-05-27,GM,Germany,482
2020-05-27,GM01,Baden-Wuerttemberg State,73
2020-05-27,GM02,Free State of Bavaria,127
2020-05-27,GM03,Free Hanseatic City of Bremen,5
2020-05-27,GM04,Free Hanseatic City of Hamburg,18
2020-05-27,GM05,Hesse State,46
2020-05-27,GM06,Lower Saxony State,23
2020-05-27,GM07,North Rhine-Westphalia State,92
2020-05-27,GM08,Rhineland-Palatinate State,13
2020-05-27,GM09,Saarland State,3
2020-05-27,GM10,Schleswig-Holstein State,3
2020-05-27,GM11,Brandenburg State,4
2020-05-27,GM12,Mecklenburg-Western Pomerania State,1
2020-05-27,GM13,Free State of Saxony,16
2020-05-27,GM14,Sachsen-Anhalt State,4
2020-05-27,GM15,Free State of Thueringia,11
2020-05-27,GM16,Berlin State,43
2020-05-28,GM,Germany,451
2020-05-28,GM01,Baden-Wuerttemberg State,61
2020-05-28,GM02,Free State of Bavaria,117
2020-05-28,GM03,Free Hanseatic City of Bremen,5
2020-05-28,GM04,Free Hanseatic City of Hamburg,18
2020-05-28,GM05,Hesse State,43
2020-05-28,GM06,Lower Saxony State,23
2020-05-28,GM07,North Rhine-Westphalia State,90
2020-05-28,GM08,Rhineland-Palatinate State,12
2020-05-28,GM09,Saarland State,2
2020-05-28,GM10,Schleswig-Holstein State,3
2020-05-28,GM11,Brandenburg State,3
2020-05-28,GM12,Mecklenburg-Western Pomerania State,1
2020-05-28,GM13,Free State of Saxony,16
2020-05-28,GM14,Sachsen-Anhalt State,4
2020-05-28,GM15,Free State of Thueringia,9
2020-05-28,GM16,Berlin State,44
2020-05-29,GM,Germany,426
2020-05-29,GM01,Baden-Wuerttemberg State,60
2020-05-29,GM02,Free State of Bavaria,110
2020-05-29,GM03,Free Hanseatic City of Bremen,6
2020-05-29,GM04,Free Hanseatic City of Hamburg,19
2020-05-29,GM05,Hesse State,31
2020-05-29,GM06,Lower Saxony State,26
2020-05-29,GM07,North Rhine-Westphalia State,86
2020-05-29,GM08,Rhineland-Palatinate State,9
2020-05-29,GM09,Saarland State,2
2020-05-29,GM10,Schleswig-Holstein State,4
2020-05-29,GM11,Brandenburg State,2
2020-05-29,GM12,Mecklenburg-Western Pomerania State,1
2020-05-29,GM13,Free State of Saxony,14
2020-05-29,GM14,Sachsen-Anhalt State,6
2020-05-29,GM15,Free State of Thueringia,6
2020-05-29,GM16,Berlin State,44
2020-05-30,GM,Germany,421
2020-05-30,GM01,Baden-Wuerttemberg State,65
2020-05-30,GM02,Free State of Bavaria,111
2020-05-30,GM03,Free Hanseatic City of Bremen,5
2020-05-30,GM04,Free Hanseatic City of Hamburg,19
2020-05-30,GM05,Hesse State,32
2020-05-30,GM06,Lower Saxony State,27
2020-05-30,GM07,North Rhine-Westphalia State,78
2020-05-30,GM08,Rhineland-Palatinate State,7
2020-05-30,GM09,Saarland State,4
2020-05-30,GM10,Schleswig-Holstein State,3
2020-05-30,GM11,Brandenburg State,2
2020-05-30,GM12,Mecklenburg-Western Pomerania State,1
